coap.version,coap.type,coap.token_len,coap.mid,coap.opt.name,coap.opt.length,coap.opt.length_ext,coap.code,coap.payload_length,coap.opt.desc,coap.opt.delta,coap.opt.proxy_uri,attack
1,2,2,50377,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,57544,2,2,11,3,16,1,1,11,0
1,2,2,57544,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,17163,2,2,11,3,13,1,1,8,0
1,2,2,17163,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,38792,2,2,11,3,12,1,1,6,0
1,2,2,38792,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,41626,2,2,11,2,468,1,1,6,1
1,2,2,41626,1,1,8,65,-1,2,2,6,0
1,0,2,22815,2,2,11,3,16,1,1,11,0
1,2,2,22815,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11322,2,2,11,3,13,1,1,8,0
1,2,2,11322,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,16613,2,2,11,1,-1,1,1,6,0
1,2,2,16613,-1,-1,-1,69,468,-1,-1,-1,0
1,0,2,31240,2,2,11,1,-1,1,1,11,0
1,2,2,31240,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,23406,2,2,11,1,-1,1,1,8,0
1,2,2,23406,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,38753,2,2,11,3,12,1,1,6,0
1,2,2,38753,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,14832,2,2,11,2,490,1,1,6,1
1,2,2,14832,1,1,8,65,-1,2,2,6,0
1,0,2,13000,2,2,11,2,470,1,1,6,1
1,2,2,13000,1,1,8,65,-1,2,2,6,0
1,0,2,6934,2,2,11,3,16,1,1,11,0
1,2,2,6934,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,2362,2,2,11,2,421,1,1,6,1
1,2,2,2362,1,1,8,65,-1,2,2,6,0
1,0,2,14823,2,2,11,1,-1,1,1,6,0
1,2,2,14823,-1,-1,-1,69,421,-1,-1,-1,0
1,0,2,39409,2,2,11,1,-1,1,1,11,0
1,2,2,39409,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,34262,2,2,11,1,-1,1,1,8,0
1,2,2,34262,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,2456,2,2,11,3,13,1,1,8,0
1,2,2,2456,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60351,2,2,11,2,513,1,1,6,1
1,2,2,60351,1,1,8,65,-1,2,2,6,0
1,0,2,49603,2,2,11,3,12,1,1,6,0
1,2,2,49603,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,6087,2,2,11,3,16,1,1,11,0
1,2,2,6087,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,36033,2,2,11,1,-1,1,1,6,0
1,2,2,36033,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,3026,2,2,11,1,-1,1,1,11,0
1,2,2,3026,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,4863,2,2,11,1,-1,1,1,8,0
1,2,2,4863,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,9050,2,2,11,2,513,1,1,6,1
1,2,2,9050,1,1,8,65,-1,2,2,6,0
1,0,2,35979,2,2,11,3,13,1,1,8,0
1,2,2,35979,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24583,2,2,11,2,422,1,1,6,1
1,2,2,24583,1,1,8,65,-1,2,2,6,0
1,0,2,13992,2,2,11,3,12,1,1,6,0
1,2,2,13992,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,53293,2,2,11,2,305,1,1,6,1
1,2,2,53293,1,1,8,65,-1,2,2,6,0
1,0,2,56758,2,2,11,2,287,1,1,6,1
1,2,2,56758,1,1,8,65,-1,2,2,6,0
1,0,2,30884,2,2,11,3,16,1,1,11,0
1,2,2,30884,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10208,2,2,11,1,-1,1,1,6,0
1,2,2,10208,-1,-1,-1,69,287,-1,-1,-1,0
1,0,2,17700,2,2,11,1,-1,1,1,11,0
1,2,2,17700,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,15696,2,2,11,1,-1,1,1,8,0
1,2,2,15696,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,44569,2,2,11,1,-1,1,1,6,0
1,2,2,44569,-1,-1,-1,69,287,-1,-1,-1,0
1,0,2,54766,2,2,11,1,-1,1,1,11,0
1,2,2,54766,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,46965,2,2,11,1,-1,1,1,8,0
1,2,2,46965,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,22283,2,2,11,3,13,1,1,8,0
1,2,2,22283,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65037,2,2,11,2,380,1,1,6,1
1,2,2,65037,1,1,8,65,-1,2,2,6,0
1,0,2,58159,2,2,11,3,12,1,1,6,0
1,2,2,58159,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,29468,2,2,11,3,16,1,1,11,0
1,2,2,29468,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51740,2,2,11,2,550,1,1,6,1
1,2,2,51740,1,1,8,65,-1,2,2,6,0
1,0,2,56422,2,2,11,2,413,1,1,6,1
1,2,2,56422,1,1,8,65,-1,2,2,6,0
1,0,2,50224,2,2,11,3,13,1,1,8,0
1,2,2,50224,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,45509,2,2,11,1,-1,1,1,6,0
1,2,2,45509,-1,-1,-1,69,413,-1,-1,-1,0
1,0,2,63632,2,2,11,1,-1,1,1,11,0
1,2,2,63632,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,17210,2,2,11,1,-1,1,1,8,0
1,2,2,17210,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,36666,2,2,11,2,336,1,1,6,1
1,2,2,36666,1,1,8,65,-1,2,2,6,0
1,0,2,39977,2,2,11,3,12,1,1,6,0
1,2,2,39977,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,38934,2,2,11,2,310,1,1,6,1
1,2,2,38934,1,1,8,65,-1,2,2,6,0
1,0,2,5033,2,2,11,3,16,1,1,11,0
1,2,2,5033,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,16978,2,2,11,2,419,1,1,6,1
1,2,2,16978,1,1,8,65,-1,2,2,6,0
1,0,2,183,2,2,11,3,13,1,1,8,0
1,2,2,183,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,12768,2,2,11,1,-1,1,1,6,0
1,2,2,12768,-1,-1,-1,69,419,-1,-1,-1,0
1,0,2,48078,2,2,11,1,-1,1,1,11,0
1,2,2,48078,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,7589,2,2,11,1,-1,1,1,8,0
1,2,2,7589,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,54737,2,2,11,1,-1,1,1,6,0
1,2,2,54737,-1,-1,-1,69,419,-1,-1,-1,0
1,0,2,51675,2,2,11,1,-1,1,1,11,0
1,2,2,51675,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,62668,2,2,11,1,-1,1,1,8,0
1,2,2,62668,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,57822,2,2,11,3,12,1,1,6,0
1,2,2,57822,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,44895,2,2,11,2,495,1,1,6,1
1,2,2,44895,1,1,8,65,-1,2,2,6,0
1,0,2,12800,2,2,11,3,16,1,1,11,0
1,2,2,12800,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,56218,2,2,11,2,535,1,1,6,1
1,2,2,56218,1,1,8,65,-1,2,2,6,0
1,0,2,56198,2,2,11,3,13,1,1,8,0
1,2,2,56198,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,34614,2,2,11,1,-1,1,1,6,0
1,2,2,34614,-1,-1,-1,69,535,-1,-1,-1,0
1,0,2,14580,2,2,11,1,-1,1,1,11,0
1,2,2,14580,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,21527,2,2,11,1,-1,1,1,8,0
1,2,2,21527,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,57453,2,2,11,2,401,1,1,6,1
1,2,2,57453,1,1,8,65,-1,2,2,6,0
1,0,2,8501,2,2,11,2,279,1,1,6,1
1,2,2,8501,1,1,8,65,-1,2,2,6,0
1,0,2,35920,2,2,11,3,12,1,1,6,0
1,2,2,35920,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46907,2,2,11,1,-1,1,1,6,0
1,2,2,46907,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,44241,2,2,11,1,-1,1,1,11,0
1,2,2,44241,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,42769,2,2,11,1,-1,1,1,8,0
1,2,2,42769,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,19669,2,2,11,3,16,1,1,11,0
1,2,2,19669,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,8332,2,2,11,1,-1,1,1,6,0
1,2,2,8332,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,20139,2,2,11,1,-1,1,1,11,0
1,2,2,20139,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,12724,2,2,11,1,-1,1,1,8,0
1,2,2,12724,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,35090,2,2,11,2,385,1,1,6,1
1,2,2,35090,1,1,8,65,-1,2,2,6,0
1,0,2,4088,2,2,11,3,13,1,1,8,0
1,2,2,4088,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,13858,2,2,11,3,12,1,1,6,0
1,2,2,13858,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,43800,2,2,11,3,16,1,1,11,0
1,2,2,43800,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,44259,2,2,11,2,419,1,1,6,1
1,2,2,44259,1,1,8,65,-1,2,2,6,0
1,0,2,16885,2,2,11,2,465,1,1,6,1
1,2,2,16885,1,1,8,65,-1,2,2,6,0
1,0,2,547,2,2,11,3,13,1,1,8,0
1,2,2,547,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,33210,2,2,11,1,-1,1,1,6,0
1,2,2,33210,-1,-1,-1,69,465,-1,-1,-1,0
1,0,2,6693,2,2,11,1,-1,1,1,11,0
1,2,2,6693,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,32228,2,2,11,1,-1,1,1,8,0
1,2,2,32228,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,34518,2,2,11,2,348,1,1,6,1
1,2,2,34518,1,1,8,65,-1,2,2,6,0
1,0,2,23084,2,2,11,3,12,1,1,6,0
1,2,2,23084,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,13393,2,2,11,2,293,1,1,6,1
1,2,2,13393,1,1,8,65,-1,2,2,6,0
1,0,2,46955,2,2,11,2,289,1,1,6,1
1,2,2,46955,1,1,8,65,-1,2,2,6,0
1,0,2,24404,2,2,11,2,345,1,1,6,1
1,2,2,24404,1,1,8,65,-1,2,2,6,0
1,0,2,47299,2,2,11,2,479,1,1,6,1
1,2,2,47299,1,1,8,65,-1,2,2,6,0
1,0,2,8103,2,2,11,3,16,1,1,11,0
1,2,2,8103,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24714,2,2,11,2,481,1,1,6,1
1,2,2,24714,1,1,8,65,-1,2,2,6,0
1,0,2,64403,2,2,11,1,-1,1,1,6,0
1,2,2,64403,-1,-1,-1,69,481,-1,-1,-1,0
1,0,2,19781,2,2,11,1,-1,1,1,11,0
1,2,2,19781,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,46637,2,2,11,1,-1,1,1,8,0
1,2,2,46637,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,60390,2,2,11,2,281,1,1,6,1
1,2,2,60390,1,1,8,65,-1,2,2,6,0
1,0,2,43204,2,2,11,3,13,1,1,8,0
1,2,2,43204,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32065,2,2,11,1,-1,1,1,6,0
1,2,2,32065,-1,-1,-1,69,281,-1,-1,-1,0
1,0,2,38353,2,2,11,1,-1,1,1,11,0
1,2,2,38353,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,57172,2,2,11,1,-1,1,1,8,0
1,2,2,57172,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,43896,2,2,11,1,-1,1,1,6,0
1,2,2,43896,-1,-1,-1,69,281,-1,-1,-1,0
1,0,2,56599,2,2,11,1,-1,1,1,11,0
1,2,2,56599,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,925,2,2,11,1,-1,1,1,8,0
1,2,2,925,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,56671,2,2,11,3,12,1,1,6,0
1,2,2,56671,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65404,2,2,11,3,16,1,1,11,0
1,2,2,65404,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,35303,2,2,11,3,13,1,1,8,0
1,2,2,35303,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21779,2,2,11,1,-1,1,1,6,0
1,2,2,21779,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,59612,2,2,11,1,-1,1,1,11,0
1,2,2,59612,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,28872,2,2,11,1,-1,1,1,8,0
1,2,2,28872,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32591,2,2,11,2,344,1,1,6,1
1,2,2,32591,1,1,8,65,-1,2,2,6,0
1,0,2,27398,2,2,11,3,12,1,1,6,0
1,2,2,27398,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,16298,2,2,11,3,16,1,1,11,0
1,2,2,16298,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,4335,2,2,11,2,297,1,1,6,1
1,2,2,4335,1,1,8,65,-1,2,2,6,0
1,0,2,27420,2,2,11,2,346,1,1,6,1
1,2,2,27420,1,1,8,65,-1,2,2,6,0
1,0,2,64724,2,2,11,1,-1,1,1,6,0
1,2,2,64724,-1,-1,-1,69,346,-1,-1,-1,0
1,0,2,2401,2,2,11,1,-1,1,1,11,0
1,2,2,2401,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,43650,2,2,11,1,-1,1,1,8,0
1,2,2,43650,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,30829,2,2,11,3,13,1,1,8,0
1,2,2,30829,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,45942,2,2,11,3,12,1,1,6,0
1,2,2,45942,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18177,2,2,11,1,-1,1,1,6,0
1,2,2,18177,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,54786,2,2,11,1,-1,1,1,11,0
1,2,2,54786,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,11474,2,2,11,1,-1,1,1,8,0
1,2,2,11474,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,24977,2,2,11,2,397,1,1,6,1
1,2,2,24977,1,1,8,65,-1,2,2,6,0
1,0,2,12440,2,2,11,3,16,1,1,11,0
1,2,2,12440,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,2477,2,2,11,3,13,1,1,8,0
1,2,2,2477,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,22388,2,2,11,3,12,1,1,6,0
1,2,2,22388,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51057,2,2,11,2,423,1,1,6,1
1,2,2,51057,1,1,8,65,-1,2,2,6,0
1,0,2,506,2,2,11,3,16,1,1,11,0
1,2,2,506,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58141,2,2,11,1,-1,1,1,6,0
1,2,2,58141,-1,-1,-1,69,423,-1,-1,-1,0
1,0,2,55566,2,2,11,1,-1,1,1,11,0
1,2,2,55566,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,25056,2,2,11,1,-1,1,1,8,0
1,2,2,25056,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,30852,2,2,11,3,13,1,1,8,0
1,2,2,30852,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,15470,2,2,11,2,451,1,1,6,1
1,0,2,65149,2,2,11,3,12,1,1,6,0
1,2,2,15470,1,1,8,65,-1,2,2,6,0
1,2,2,65149,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,14419,2,2,11,2,254,1,1,6,1
1,2,2,14419,1,1,8,65,-1,2,2,6,0
1,0,2,57636,2,2,11,1,-1,1,1,6,0
1,2,2,57636,-1,-1,-1,69,254,-1,-1,-1,0
1,0,2,48937,2,2,11,1,-1,1,1,11,0
1,2,2,48937,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,31170,2,2,11,1,-1,1,1,8,0
1,2,2,31170,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,25443,2,2,11,3,16,1,1,11,0
1,2,2,25443,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,19956,2,2,11,2,313,1,1,6,1
1,2,2,19956,1,1,8,65,-1,2,2,6,0
1,0,2,41234,2,2,11,3,13,1,1,8,0
1,2,2,41234,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46538,2,2,11,2,490,1,1,6,1
1,2,2,46538,1,1,8,65,-1,2,2,6,0
1,0,2,24804,2,2,11,1,-1,1,1,6,0
1,2,2,24804,-1,-1,-1,69,490,-1,-1,-1,0
1,0,2,41957,2,2,11,1,-1,1,1,11,0
1,2,2,41957,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,55493,2,2,11,1,-1,1,1,8,0
1,2,2,55493,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,61908,2,2,11,3,12,1,1,6,0
1,2,2,61908,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,36090,2,2,11,3,16,1,1,11,0
1,2,2,36090,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32426,2,2,11,3,13,1,1,8,0
1,2,2,32426,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,6345,2,2,11,3,12,1,1,6,0
1,2,2,6345,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,8381,2,2,11,1,-1,1,1,6,0
1,2,2,8381,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,42468,2,2,11,1,-1,1,1,11,0
1,2,2,42468,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,15764,2,2,11,1,-1,1,1,8,0
1,2,2,15764,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,624,2,2,11,2,402,1,1,6,1
1,2,2,624,1,1,8,65,-1,2,2,6,0
1,0,2,17523,2,2,11,3,16,1,1,11,0
1,2,2,17523,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,47757,2,2,11,3,13,1,1,8,0
1,2,2,47757,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7500,2,2,11,3,12,1,1,6,0
1,2,2,7500,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10864,2,2,11,3,16,1,1,11,0
1,2,2,10864,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,59962,2,2,11,2,379,1,1,6,1
1,2,2,59962,1,1,8,65,-1,2,2,6,0
1,0,2,2919,2,2,11,1,-1,1,1,6,0
1,2,2,2919,-1,-1,-1,69,379,-1,-1,-1,0
1,0,2,7518,2,2,11,1,-1,1,1,11,0
1,2,2,7518,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,29219,2,2,11,1,-1,1,1,8,0
1,2,2,29219,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32983,2,2,11,3,13,1,1,8,0
1,2,2,32983,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,16810,2,2,11,2,534,1,1,6,1
1,2,2,16810,1,1,8,65,-1,2,2,6,0
1,0,2,9946,2,2,11,1,-1,1,1,6,0
1,2,2,9946,-1,-1,-1,69,534,-1,-1,-1,0
1,0,2,56582,2,2,11,1,-1,1,1,11,0
1,2,2,56582,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,1145,2,2,11,1,-1,1,1,8,0
1,2,2,1145,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,1459,2,2,11,1,-1,1,1,6,0
1,2,2,1459,-1,-1,-1,69,534,-1,-1,-1,0
1,0,2,2249,2,2,11,1,-1,1,1,11,0
1,2,2,2249,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,16429,2,2,11,1,-1,1,1,8,0
1,2,2,16429,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,63559,2,2,11,3,12,1,1,6,0
1,2,2,63559,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,20624,2,2,11,3,16,1,1,11,0
1,2,2,20624,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,4959,2,2,11,2,448,1,1,6,1
1,2,2,4959,1,1,8,65,-1,2,2,6,0
1,0,2,41345,2,2,11,2,524,1,1,6,1
1,2,2,41345,1,1,8,65,-1,2,2,6,0
1,0,2,25882,2,2,11,3,13,1,1,8,0
1,2,2,25882,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,41389,2,2,11,1,-1,1,1,6,0
1,2,2,41389,-1,-1,-1,69,524,-1,-1,-1,0
1,0,2,63244,2,2,11,1,-1,1,1,11,0
1,2,2,63244,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,60196,2,2,11,1,-1,1,1,8,0
1,2,2,60196,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,33823,2,2,11,3,12,1,1,6,0
1,2,2,33823,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30843,2,2,11,3,16,1,1,11,0
1,2,2,30843,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,14791,2,2,11,3,13,1,1,8,0
1,2,2,14791,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,15603,2,2,11,2,307,1,1,6,1
1,2,2,15603,1,1,8,65,-1,2,2,6,0
1,0,2,6409,2,2,11,2,515,1,1,6,1
1,2,2,6409,1,1,8,65,-1,2,2,6,0
1,0,2,37935,2,2,11,1,-1,1,1,6,0
1,2,2,37935,-1,-1,-1,69,515,-1,-1,-1,0
1,0,2,50452,2,2,11,1,-1,1,1,11,0
1,2,2,50452,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,62410,2,2,11,1,-1,1,1,8,0
1,2,2,62410,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,58688,2,2,11,3,12,1,1,6,0
1,2,2,58688,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31603,2,2,11,2,466,1,1,6,1
1,2,2,31603,1,1,8,65,-1,2,2,6,0
1,0,2,52978,2,2,11,3,16,1,1,11,0
1,2,2,52978,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,39876,2,2,11,3,13,1,1,8,0
1,2,2,39876,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,39159,2,2,11,3,12,1,1,6,0
1,2,2,39159,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31408,2,2,11,3,16,1,1,11,0
1,2,2,31408,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,43580,2,2,11,3,13,1,1,8,0
1,2,2,43580,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,48037,2,2,11,3,12,1,1,6,0
1,2,2,48037,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,12532,2,2,11,3,16,1,1,11,0
1,2,2,12532,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,40568,2,2,11,2,388,1,1,6,1
1,2,2,40568,1,1,8,65,-1,2,2,6,0
1,0,2,50062,2,2,11,1,-1,1,1,6,0
1,2,2,50062,-1,-1,-1,69,388,-1,-1,-1,0
1,0,2,41321,2,2,11,1,-1,1,1,11,0
1,2,2,41321,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,52870,2,2,11,1,-1,1,1,8,0
1,2,2,52870,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,18214,2,2,11,3,13,1,1,8,0
1,2,2,18214,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,3429,2,2,11,2,368,1,1,6,1
1,2,2,3429,1,1,8,65,-1,2,2,6,0
1,0,2,41353,2,2,11,3,12,1,1,6,0
1,2,2,41353,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58639,2,2,11,1,-1,1,1,6,0
1,2,2,58639,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,22689,2,2,11,1,-1,1,1,11,0
1,2,2,22689,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,51873,2,2,11,1,-1,1,1,8,0
1,2,2,51873,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,48940,2,2,11,3,16,1,1,11,0
1,2,2,48940,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,35300,2,2,11,2,277,1,1,6,1
1,2,2,35300,1,1,8,65,-1,2,2,6,0
1,0,2,35152,2,2,11,3,13,1,1,8,0
1,2,2,35152,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,4751,2,2,11,2,444,1,1,6,1
1,2,2,4751,1,1,8,65,-1,2,2,6,0
1,0,2,10121,2,2,11,3,12,1,1,6,0
1,2,2,10121,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,45180,2,2,11,1,-1,1,1,6,0
1,2,2,45180,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,2192,2,2,11,1,-1,1,1,11,0
1,2,2,2192,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,53368,2,2,11,1,-1,1,1,8,0
1,2,2,53368,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,64738,2,2,11,3,16,1,1,11,0
1,2,2,64738,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32411,2,2,11,1,-1,1,1,6,0
1,2,2,32411,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,46966,2,2,11,1,-1,1,1,11,0
1,2,2,46966,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,40548,2,2,11,1,-1,1,1,8,0
1,2,2,40548,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,41275,2,2,11,2,393,1,1,6,1
1,2,2,41275,1,1,8,65,-1,2,2,6,0
1,0,2,5467,2,2,11,3,13,1,1,8,0
1,2,2,5467,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7158,2,2,11,2,272,1,1,6,1
1,2,2,7158,1,1,8,65,-1,2,2,6,0
1,0,2,49369,2,2,11,3,12,1,1,6,0
1,2,2,49369,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,26848,2,2,11,2,466,1,1,6,1
1,2,2,26848,1,1,8,65,-1,2,2,6,0
1,0,2,2908,2,2,11,3,16,1,1,11,0
1,2,2,2908,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,55662,2,2,11,1,-1,1,1,6,0
1,2,2,55662,-1,-1,-1,69,466,-1,-1,-1,0
1,0,2,4058,2,2,11,1,-1,1,1,11,0
1,2,2,4058,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,19603,2,2,11,1,-1,1,1,8,0
1,2,2,19603,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,30836,2,2,11,3,13,1,1,8,0
1,2,2,30836,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,40974,2,2,11,2,452,1,1,6,1
1,2,2,40974,1,1,8,65,-1,2,2,6,0
1,0,2,19227,2,2,11,2,485,1,1,6,1
1,2,2,19227,1,1,8,65,-1,2,2,6,0
1,0,2,2143,2,2,11,3,12,1,1,6,0
1,2,2,2143,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65157,2,2,11,2,381,1,1,6,1
1,2,2,65157,1,1,8,65,-1,2,2,6,0
